Дата,Цена,Откр.,Макс.,Мин.,Объём,Изм. %
09.09.2011,"4,7022","4,6592","4,7179","4,6402",,"1,16%"
08.09.2011,"4,6481","4,6177","4,6606","4,6037",,"0,66%"
07.09.2011,"4,6176","4,6374","4,6374","4,6015",,"-0,34%"
06.09.2011,"4,6333","4,6203","4,6525","4,6006",,"0,40%"
05.09.2011,"4,615","4,5662","4,6248","4,5647",,"0,80%"
04.09.2011,"4,5782","4,5679","4,5802","4,5655",,"0,10%"
02.09.2011,"4,5734","4,5537","4,5734","4,5378",,"0,70%"
01.09.2011,"4,5414","4,5379","4,5584","4,5211",,"0,39%"
31.08.2011,"4,5236","4,5225","4,5398","4,5155",,"-0,16%"
30.08.2011,"4,531","4,5251","4,5493","4,5105",,"0,25%"
29.08.2011,"4,5195","4,5163","4,5291","4,4923",,"0,05%"
28.08.2011,"4,5172","4,5126","4,5176","4,5057",,"0,06%"
26.08.2011,"4,5146","4,525","4,5417","4,5052",,"-0,22%"
25.08.2011,"4,5246","4,5349","4,5373","4,5059",,"-0,06%"
24.08.2011,"4,5274","4,5263","4,5383","4,5142",,"0,00%"
23.08.2011,"4,5273","4,5461","4,5533","4,5036",,"-0,56%"
22.08.2011,"4,5529","4,571","4,5813","4,533",,"-0,39%"
21.08.2011,"4,5709","4,5688","4,5718","4,5395",,"0,29%"
19.08.2011,"4,5577","4,5626","4,5874","4,5307",,"0,00%"
18.08.2011,"4,5577","4,5032","4,5792","4,5032",,"1,04%"
17.08.2011,"4,511","4,5018","4,518","4,4817",,"0,27%"
16.08.2011,"4,499","4,4833","4,5153","4,4759",,"0,37%"
15.08.2011,"4,4822","4,5556","4,5591","4,4692",,"-1,65%"
14.08.2011,"4,5574","4,5591","4,5926","4,5361",,"0,34%"
12.08.2011,"4,542","4,6168","4,6231","4,5381",,"-1,61%"
11.08.2011,"4,6164","4,6616","4,6616","4,5863",,"-0,95%"
10.08.2011,"4,6606","4,6462","4,6641","4,5466",,"0,31%"
09.08.2011,"4,6462","4,5159","4,6892","4,4981",,"2,88%"
08.08.2011,"4,516","4,3903","4,518","4,365",,"3,31%"
07.08.2011,"4,3713","4,3501","4,3903","4,3494",,"-0,05%"
05.08.2011,"4,3735","4,3769","4,4123","4,3695",,"-0,28%"
04.08.2011,"4,3859","4,3221","4,3893","4,3154",,"1,46%"
03.08.2011,"4,3228","4,3236","4,3401","4,3137",,"-0,02%"
02.08.2011,"4,3236","4,3126","4,3306","4,3002",,"0,52%"
01.08.2011,"4,3013","4,2951","4,3259","4,273",,"0,11%"
31.07.2011,"4,2964","4,2919","4,2964","4,2846",,"0,06%"
29.07.2011,"4,2938","4,2777","4,3135","4,2724",,"0,24%"
28.07.2011,"4,2834","4,2762","4,2925","4,2697",,"0,27%"
27.07.2011,"4,2717","4,275","4,2804","4,2547",,"-0,14%"
26.07.2011,"4,2778","4,2974","4,3015","4,2692",,"-0,38%"
25.07.2011,"4,2942","4,309","4,311","4,2942",,"-0,18%"
24.07.2011,"4,3021","4,2993","4,3108","4,299",,"-0,10%"
22.07.2011,"4,3062","4,2964","4,3152","4,2923",,"0,38%"
21.07.2011,"4,29","4,3266","4,341","4,29",,"-0,92%"
20.07.2011,"4,3297","4,337","4,3647","4,3212",,"-0,24%"
19.07.2011,"4,34","4,3484","4,3621","4,3295",,"-0,17%"
18.07.2011,"4,3473","4,7901","4,813","4,3473",,"-9,32%"
17.07.2011,"4,7941","4,3667","4,7941","4,3667",,"9,81%"
15.07.2011,"4,3658","4,3677","4,3777","4,3564",,"0,00%"
14.07.2011,"4,3657","4,3074","4,3768","4,2975",,"1,18%"
13.07.2011,"4,3146","4,3803","4,387","4,3021",,"-1,60%"
12.07.2011,"4,3848","4,3633","4,3954","4,3633",,"0,43%"
11.07.2011,"4,3659","4,3397","4,3748","4,3351",,"0,57%"
10.07.2011,"4,3413","4,3296","4,3413","4,3296",,"0,28%"
08.07.2011,"4,3291","4,3138","4,3607","4,3091",,"0,45%"
07.07.2011,"4,3095","4,3246","4,341","4,3095",,"-0,37%"
06.07.2011,"4,3255","4,3142","4,3347","4,3068",,"0,26%"
05.07.2011,"4,3142","4,3062","4,3279","4,3001",,"0,13%"
04.07.2011,"4,3088","4,3017","4,3088","4,2922",,"0,03%"
03.07.2011,"4,3077","4,3085","4,3085","4,2926",,"0,03%"
01.07.2011,"4,3065","4,3169","4,3199","4,2979",,"-0,05%"
30.06.2011,"4,3088","4,3244","4,3291","4,3073",,"-0,47%"
29.06.2011,"4,3291","4,341","4,353","4,3159",,"-0,37%"
28.06.2011,"4,3452","4,3398","4,3704","4,3364",,"0,12%"
27.06.2011,"4,3401","4,3647","4,3825","4,3384",,"-0,70%"
26.06.2011,"4,3709","4,3647","4,3709","4,3612",,"0,28%"
24.06.2011,"4,3588","4,3626","4,3679","4,3403",,"-0,14%"
23.06.2011,"4,3648","4,3271","4,3796","4,3268",,"0,84%"
22.06.2011,"4,3286","4,3231","4,3377","4,3111",,"0,13%"
21.06.2011,"4,3229","4,3271","4,3358","4,3059",,"-0,08%"
20.06.2011,"4,3264","4,3429","4,3573","4,3264",,"-0,36%"
19.06.2011,"4,3421","4,3353","4,3421","4,3329",,"0,15%"
17.06.2011,"4,3358","4,3612","4,3657","4,3258",,"-0,12%"
16.06.2011,"4,3409","4,3162","4,3652","4,3162",,"0,19%"
15.06.2011,"4,3328","4,2982","4,3412","4,2979",,"0,70%"
14.06.2011,"4,3025","4,3094","4,3163","4,2929",,"-0,15%"
13.06.2011,"4,3088","4,3212","4,3311","4,2968",,"-0,34%"
12.06.2011,"4,3233","4,2944","4,3233","4,2944",,"0,16%"
10.06.2011,"4,3164","4,2817","4,3279","4,2791",,"0,82%"
09.06.2011,"4,2815","4,2857","4,2937","4,2704",,"0,06%"
08.06.2011,"4,2791","4,2785","4,2883","4,2709",,"0,17%"
07.06.2011,"4,2717","4,2939","4,2998","4,2717",,"-0,64%"
06.06.2011,"4,2992","4,2866","4,3122","4,2828",,"0,28%"
05.06.2011,"4,2872","4,2899","4,3122","4,2812",,"-0,59%"
03.06.2011,"4,3126","4,3031","4,3155","4,2849",,"0,31%"
02.06.2011,"4,2994","4,3196","4,332","4,2994",,"-0,21%"
01.06.2011,"4,3084","4,3105","4,3313","4,3018",,"-0,04%"
31.05.2011,"4,31","4,3229","4,3344","4,3084",,"-0,38%"
30.05.2011,"4,3264","4,3148","4,336","4,3124",,"0,10%"
29.05.2011,"4,322","4,3092","4,322","4,3092",,"0,32%"
27.05.2011,"4,3084","4,3527","4,355","4,3084",,"-1,01%"
26.05.2011,"4,3525","4,382","4,3867","4,3379",,"-0,41%"
25.05.2011,"4,3706","4,3647","4,391","4,343",,"0,14%"
24.05.2011,"4,3647","4,3799","4,3825","4,3421",,"-0,48%"
23.05.2011,"4,3857","4,3455","4,3891","4,3148",,"1,64%"
22.05.2011,"4,3148","4,3449","4,3487","4,3148",,"-0,51%"
20.05.2011,"4,3371","4,2978","4,3487","4,2896",,"1,09%"
19.05.2011,"4,2902","4,3003","4,3171","4,2902",,"-0,62%"
18.05.2011,"4,317","4,3104","4,3249","4,2945",,"-0,18%"
17.05.2011,"4,3248","4,3234","4,3457","4,3094",,"0,05%"
16.05.2011,"4,3225","4,2998","4,3422","4,2998",,"-0,38%"
15.05.2011,"4,3388","4,3281","4,3398","4,2998",,"0,94%"
13.05.2011,"4,2985","4,3141","4,3368","4,2755",,"-0,36%"
12.05.2011,"4,3141","4,2894","4,3214","4,2673",,"1,10%"
11.05.2011,"4,2673","4,2712","4,3043","4,2498",,"-0,03%"
10.05.2011,"4,2685","4,2825","4,3046","4,2677",,"-0,33%"
09.05.2011,"4,2825","4,2806","4,3015","4,262",,"0,05%"
08.05.2011,"4,2805","4,2634","4,3072","4,2634",,"0,39%"
06.05.2011,"4,2638","4,26","4,2874","4,2215",,"1,00%"
05.05.2011,"4,2215","4,1843","4,2735","4,1843",,"0,27%"
04.05.2011,"4,2101","4,2066","4,2171","4,1795",,"-0,03%"
03.05.2011,"4,2112","4,211","4,2219","4,1963",,"-0,13%"
02.05.2011,"4,2166","4,2247","4,2322","4,205",,"0,04%"
01.05.2011,"4,2149","4,2244","4,2301","4,2149",,"0,01%"
29.04.2011,"4,2145","4,2309","4,2381","4,1964",,"-0,41%"
28.04.2011,"4,2318","4,2387","4,255","4,2182",,"-0,18%"
27.04.2011,"4,2393","4,2509","4,269","4,2375",,"-0,62%"
26.04.2011,"4,2656","4,2892","4,3094","4,2509",,"-0,55%"
25.04.2011,"4,2892","4,2987","4,3152","4,2853",,"-0,22%"
24.04.2011,"4,2987","4,3065","4,3149","4,2984",,"-0,21%"
22.04.2011,"4,3077","4,3019","4,3181","4,298",,"0,09%"
21.04.2011,"4,3037","4,3046","4,3131","4,2726",,"0,10%"
20.04.2011,"4,2996","4,3276","4,3346","4,2996",,"-0,65%"
19.04.2011,"4,3276","4,3535","4,3661","4,3276",,"-0,11%"
18.04.2011,"4,3325","4,3115","4,3678","4,3063",,"0,45%"
17.04.2011,"4,3131","4,3101","4,3131","4,3064",,"0,04%"
15.04.2011,"4,3112","4,3179","4,3296","4,3024",,"-0,35%"
14.04.2011,"4,3264","4,3223","4,3351","4,3028",,"0,09%"
13.04.2011,"4,3223","4,2984","4,323","4,2887",,"0,78%"
12.04.2011,"4,2887","4,2915","4,3065","4,2858",,"0,08%"
11.04.2011,"4,2851","4,2755","4,2938","4,2734",,"-0,14%"
10.04.2011,"4,2909","4,2748","4,2909","4,2748",,"0,36%"
08.04.2011,"4,2753","4,3124","4,3143","4,2743",,"-0,89%"
07.04.2011,"4,3137","4,3026","4,3255","4,3026",,"0,32%"
06.04.2011,"4,2999","4,3226","4,3348","4,2999",,"-0,61%"
05.04.2011,"4,3261","4,3262","4,3397","4,3176",,"0,06%"
04.04.2011,"4,3234","4,34","4,34","4,3035",,"0,27%"
03.04.2011,"4,3117","4,3118","4,34","4,3108",,"-0,01%"
01.04.2011,"4,3122","4,3463","4,3463","4,3099",,"-0,72%"
31.03.2011,"4,3435","4,3467","4,3591","4,326",,"0,03%"
30.03.2011,"4,3421","4,3208","4,3622","4,3208",,"0,43%"
29.03.2011,"4,3235","4,3197","4,3325","4,3112",,"0,27%"
28.03.2011,"4,3119","4,3292","4,3342","4,3119",,"-0,41%"
27.03.2011,"4,3298","4,3337","4,338","4,3137",,"0,37%"
25.03.2011,"4,3137","4,3136","4,3232","4,297",,"-0,11%"
24.03.2011,"4,3183","4,3176","4,3354","4,3004",,"-0,16%"
23.03.2011,"4,3252","4,3027","4,3275","4,3007",,"0,48%"
22.03.2011,"4,3047","4,3044","4,3125","4,2861",,"0,02%"
21.03.2011,"4,3039","4,3362","4,3362","4,3005",,"-0,74%"
20.03.2011,"4,3362","4,3306","4,3362","4,3278",,"0,00%"
18.03.2011,"4,3364","4,3527","4,3607","4,3235",,"-0,44%"
17.03.2011,"4,3555","4,3731","4,3756","4,3442",,"-0,37%"
16.03.2011,"4,3718","4,3683","4,388","4,3549",,"0,09%"
15.03.2011,"4,3679","4,338","4,4032","4,3365",,"0,74%"
14.03.2011,"4,336","4,3723","4,3757","4,336",,"-0,28%"
13.03.2011,"4,3483","4,3364","4,3723","4,3364",,"0,27%"
11.03.2011,"4,3364","4,3545","4,3758","4,3342",,"-0,41%"
10.03.2011,"4,3543","4,326","4,3615","4,3083",,"0,66%"
09.03.2011,"4,3257","4,2916","4,3286","4,2897",,"0,46%"
08.03.2011,"4,306","4,2979","4,3122","4,2892",,"0,07%"
07.03.2011,"4,3029","4,2857","4,3037","4,2852",,"0,20%"
06.03.2011,"4,2943","4,2862","4,2943","4,2842",,"0,11%"
04.03.2011,"4,2897","4,2886","4,2994","4,2815",,"0,06%"
03.03.2011,"4,2872","4,3192","4,3254","4,2812",,"-0,60%"
02.03.2011,"4,3132","4,3746","4,3821","4,3132",,"-1,27%"
01.03.2011,"4,3689","4,391","4,3946","4,351",,"-0,60%"
28.02.2011,"4,3953","4,408","4,4116","4,3828",,"-0,30%"
27.02.2011,"4,4085","4,4039","4,4085","4,4032",,"0,14%"
25.02.2011,"4,4024","4,4192","4,42","4,3921",,"-0,37%"
24.02.2011,"4,4188","4,4391","4,4502","4,4041",,"-0,39%"
23.02.2011,"4,4363","4,4512","4,4526","4,4305",,"-0,33%"
22.02.2011,"4,4512","4,438","4,4579","4,4364",,"0,35%"
21.02.2011,"4,4357","4,4258","4,4446","4,4258",,"0,22%"
20.02.2011,"4,426","4,4259","4,4356","4,4209",,"0,03%"
18.02.2011,"4,4245","4,4416","4,451","4,4245",,"-0,33%"
17.02.2011,"4,4392","4,436","4,4482","4,4269",,"0,17%"
16.02.2011,"4,4317","4,4494","4,4523","4,4317",,"-0,46%"
15.02.2011,"4,4523","4,4428","4,4523","4,4347",,"0,28%"
14.02.2011,"4,4397","4,4562","4,4574","4,4301",,"-0,38%"
13.02.2011,"4,4568","4,457","4,4577","4,441",,"0,18%"
11.02.2011,"4,4489","4,4536","4,459","4,4399",,"-0,09%"
10.02.2011,"4,4527","4,4384","4,4625","4,4384",,"0,36%"
09.02.2011,"4,4368","4,4646","4,4648","4,4368",,"-0,58%"
08.02.2011,"4,4628","4,4602","4,4718","4,4517",,"0,12%"
07.02.2011,"4,4576","4,4832","4,4834","4,4576",,"-0,57%"
06.02.2011,"4,4832","4,4832","4,5022","4,4832",,"0,01%"
04.02.2011,"4,4826","4,4897","4,4941","4,4731",,"-0,22%"
03.02.2011,"4,4925","4,4896","4,495","4,4631",,"0,03%"
02.02.2011,"4,4913","4,493","4,5007","4,4757",,"-0,04%"
01.02.2011,"4,493","4,5117","4,5117","4,4773",,"-0,25%"
31.01.2011,"4,5044","4,5105","4,5297","4,5044",,"-0,14%"
30.01.2011,"4,5105","4,5297","4,5297","4,5105",,"-0,49%"
28.01.2011,"4,5328","4,4979","4,5328","4,4943",,"0,70%"
27.01.2011,"4,5012","4,5147","4,5175","4,4922",,"-0,44%"
26.01.2011,"4,521","4,5136","4,5285","4,5117",,"0,18%"
25.01.2011,"4,5127","4,5339","4,5339","4,5127",,"-0,51%"
24.01.2011,"4,5357","4,5492","4,5492","4,5263",,"-0,30%"
23.01.2011,"4,5492","4,524","4,5492","4,524",,"0,61%"
21.01.2011,"4,5217","4,5536","4,5624","4,5212",,"-0,74%"
20.01.2011,"4,5555","4,5328","4,5661","4,5257",,"0,48%"
19.01.2011,"4,5336","4,5412","4,5418","4,5236",,"-0,32%"
18.01.2011,"4,5483","4,5481","4,5483","4,5293",,"0,16%"
17.01.2011,"4,5409","4,5538","4,5641","4,5409",,"-0,28%"
16.01.2011,"4,5538","4,5725","4,5725","4,5538",,"-0,16%"
14.01.2011,"4,561","4,5333","4,5654","4,5318",,"0,70%"
13.01.2011,"4,5295","4,5576","4,5636","4,5295",,"-0,60%"
12.01.2011,"4,557","4,6149","4,6149","4,557",,"-1,13%"
11.01.2011,"4,6091","4,5928","4,6376","4,5928",,"0,35%"
10.01.2011,"4,5928","4,5986","4,64","4,5928",,"-0,13%"
09.01.2011,"4,5986","4,6425","4,6425","4,5986",,"-0,98%"
07.01.2011,"4,6442","4,5993","4,6442","4,5993",,"0,98%"
06.01.2011,"4,5993","4,6266","4,6531","4,5891",,"-0,59%"
05.01.2011,"4,6266","4,6129","4,6536","4,5898",,"0,30%"
04.01.2011,"4,6129","4,6248","4,6346","4,5834",,"-0,26%"
03.01.2011,"4,6248","4,6167","4,6556","4,6167",,"0,18%"
02.01.2011,"4,6167","4,6318","4,6318","4,6167",,"-0,33%"
31.12.2010,"4,6318","4,6295","4,6318","4,611",,"-0,06%"
30.12.2010,"4,6347","4,5993","4,6373","4,5819",,"0,81%"
29.12.2010,"4,5973","4,5815","4,6069","4,5721",,"0,31%"
28.12.2010,"4,5831","4,5783","4,5831","4,557",,"0,20%"
27.12.2010,"4,5741","4,5825","4,5936","4,5703",,"-0,18%"
26.12.2010,"4,5825","4,5847","4,5847","4,5825",,"-0,02%"
24.12.2010,"4,5833","4,6082","4,6082","4,5741",,"-0,54%"
23.12.2010,"4,6082","4,6118","4,6164","4,5958",,"-0,18%"
22.12.2010,"4,6163","4,6169","4,6223","4,6067",,"-0,11%"
21.12.2010,"4,6215","4,6214","4,6215","4,5984",,"0,10%"
20.12.2010,"4,6168","4,6093","4,628","4,6069",,"0,16%"
19.12.2010,"4,6093","4,6399","4,6399","4,6093",,"0,00%"
17.12.2010,"4,6092","4,6121","4,6316","4,5991",,"0,11%"
16.12.2010,"4,6042","4,6308","4,6315","4,6042",,"-0,64%"
15.12.2010,"4,6337","4,6161","4,6337","4,6001",,"0,26%"
14.12.2010,"4,6216","4,6049","4,6239","4,5996",,"0,30%"
13.12.2010,"4,6077","4,6465","4,6532","4,5981",,"-0,84%"
12.12.2010,"4,6465","4,6456","4,6465","4,6456",,"-0,04%"
10.12.2010,"4,6482","4,649","4,716","4,6367",,"-0,08%"
09.12.2010,"4,6521","4,6611","4,6653","4,6417",,"-0,11%"
08.12.2010,"4,657","4,6851","4,7035","4,657",,"-0,50%"
07.12.2010,"4,6805","4,6968","4,7048","4,6602",,"-0,23%"
06.12.2010,"4,6913","4,6973","4,7408","4,6913",,"-0,13%"
05.12.2010,"4,6973","4,6723","4,6973","4,6723",,"0,09%"
03.12.2010,"4,6929","4,6858","4,7029","4,6818",,"0,20%"
02.12.2010,"4,6837","4,707","4,7303","4,6837",,"-0,42%"
01.12.2010,"4,7034","4,7294","4,7382","4,7022",,"-0,43%"
30.11.2010,"4,7238","4,7078","4,7339","4,693",,"0,20%"
29.11.2010,"4,7144","4,7173","4,7311","4,6889",,"-0,06%"
28.11.2010,"4,7173","4,7073","4,7173","4,7073",,"0,08%"
26.11.2010,"4,7134","4,6861","4,725","4,6861",,"0,61%"
25.11.2010,"4,6849","4,6985","4,7158","4,6849",,"-0,29%"
24.11.2010,"4,6985","4,7195","4,7195","4,6898",,"-0,44%"
23.11.2010,"4,7195","4,6901","4,7315","4,6842",,"0,60%"
22.11.2010,"4,6912","4,687","4,6912","4,6611",,"0,09%"
21.11.2010,"4,687","4,687","4,687","4,6586",,"-0,03%"
19.11.2010,"4,6886","4,6852","4,6897","4,6576",,"0,09%"
18.11.2010,"4,6846","4,7123","4,7123","4,6737",,"-0,72%"
17.11.2010,"4,7184","4,694","4,7284","4,6908",,"0,33%"
16.11.2010,"4,7028","4,6662","4,7028","4,6637",,"0,73%"
15.11.2010,"4,6685","4,6389","4,6685","4,6389",,"0,64%"
14.11.2010,"4,6389","4,6389","4,6389","4,6064",,"-0,15%"
12.11.2010,"4,646","4,6219","4,646","4,611",,"0,59%"
11.11.2010,"4,6188","4,6322","4,6322","4,6001",,"-0,29%"
10.11.2010,"4,6322","4,6137","4,6405","4,612",,"0,23%"
09.11.2010,"4,6216","4,615","4,647","4,6015",,"0,17%"
08.11.2010,"4,6137","4,5853","4,6244","4,5745",,"0,62%"
07.11.2010,"4,5853","4,5853","4,5853","4,5853",,"0,00%"
05.11.2010,"4,5853","4,5744","4,6355","4,5594",,"0,28%"
04.11.2010,"4,5727","4,6171","4,6187","4,567",,"-1,03%"
03.11.2010,"4,6201","4,6079","4,6201","4,6052",,"0,24%"
02.11.2010,"4,6092","4,6061","4,6135","4,5999",,"0,02%"
01.11.2010,"4,6082","4,6193","4,6211","4,5866",,"-0,24%"
31.10.2010,"4,6193","4,6086","4,6193","4,6086",,"-0,04%"
29.10.2010,"4,621","4,5833","4,6314","4,5833",,"0,85%"
28.10.2010,"4,5819","4,594","4,602","4,5617",,"-0,37%"
27.10.2010,"4,5987","4,5707","4,5987","4,5586",,"0,54%"
26.10.2010,"4,574","4,5497","4,574","4,5467",,"0,68%"
25.10.2010,"4,543","4,5573","4,5573","4,5316",,"-0,31%"
24.10.2010,"4,5573","4,5398","4,5573","4,5398",,"0,01%"
22.10.2010,"4,5568","4,5987","4,6123","4,5568",,"-0,91%"
21.10.2010,"4,5987","4,6133","4,6349","4,5944",,"-0,25%"
20.10.2010,"4,6103","4,6164","4,6464","4,6103",,"-0,13%"
19.10.2010,"4,6164","4,5735","4,6274","4,569",,"0,88%"
18.10.2010,"4,5762","4,5648","4,6046","4,5593",,"0,25%"
17.10.2010,"4,5648","4,5648","4,584","4,5648",,"-0,05%"
15.10.2010,"4,5672","4,5159","4,5672","4,5159",,"1,03%"
14.10.2010,"4,5205","4,518","4,527","4,4915",,"0,06%"
13.10.2010,"4,5176","4,5102","4,5288","4,4858",,"0,16%"
12.10.2010,"4,5102","4,4851","4,531","4,4791",,"0,66%"
11.10.2010,"4,4807","4,4738","4,4911","4,4617",,"0,15%"
10.10.2010,"4,4738","4,4738","4,4843","4,4738",,"-0,12%"
08.10.2010,"4,4793","4,4508","4,5007","4,441",,"0,64%"
07.10.2010,"4,4508","4,4602","4,4627","4,4213",,"-0,02%"
06.10.2010,"4,4519","4,4883","4,4981","4,4492",,"-0,74%"
05.10.2010,"4,4851","4,555","4,5599","4,4851",,"-1,40%"
04.10.2010,"4,5486","4,5537","4,5682","4,5486",,"0,07%"
03.10.2010,"4,5455","4,5537","4,5537","4,5455",,"-0,11%"
01.10.2010,"4,5504","4,5672","4,5695","4,5504",,"-0,37%"
30.09.2010,"4,5672","4,5485","4,5786","4,5468",,"0,33%"
29.09.2010,"4,5523","4,5522","4,5652","4,5397",,"0,00%"
28.09.2010,"4,5522","4,5624","4,5786","4,5403",,"-0,34%"
27.09.2010,"4,5679","4,588","4,5919","4,5585",,"-0,44%"
26.09.2010,"4,588","4,588","4,588","4,5829",,"0,03%"
24.09.2010,"4,5865","4,628","4,628","4,5865",,"-0,82%"
23.09.2010,"4,6244","4,6231","4,6354","4,6021",,"-0,09%"
22.09.2010,"4,6284","4,631","4,6329","4,6016",,"-0,06%"
21.09.2010,"4,631","4,6275","4,6459","4,6081",,"-0,06%"
20.09.2010,"4,6336","4,6057","4,6336","4,6034",,"0,61%"
19.09.2010,"4,6057","4,6057","4,6162","4,6057",,"0,14%"
17.09.2010,"4,5991","4,6567","4,6567","4,5991",,"-1,24%"
16.09.2010,"4,6567","4,5917","4,6636","4,5899",,"1,45%"
15.09.2010,"4,5903","4,5385","4,5995","4,5336",,"1,14%"
14.09.2010,"4,5385","4,5366","4,5676","4,5276",,"-0,11%"
13.09.2010,"4,5434","4,5618","4,5707","4,5342",,"-0,40%"
12.09.2010,"4,5618","4,5618","4,5791","4,5618",,"0,09%"
10.09.2010,"4,5576","4,5472","4,5671","4,5472",,"0,23%"
09.09.2010,"4,5472","4,535","4,5564","4,535",,"0,33%"
08.09.2010,"4,5324","4,544","4,5558","4,5324",,"-0,41%"
07.09.2010,"4,551","4,5133","4,551","4,5131",,"0,79%"
06.09.2010,"4,5152","4,5018","4,5152","4,5018",,"0,37%"
05.09.2010,"4,4986","4,5018","4,5018","4,4986",,"0,07%"
03.09.2010,"4,4953","4,5109","4,5139","4,4953",,"-0,30%"
02.09.2010,"4,5088","4,5097","4,5194","4,5014",,"0,05%"
01.09.2010,"4,5065","4,5211","4,5258","4,5065",,"-0,49%"
31.08.2010,"4,5287","4,5091","4,5382","4,5084",,"0,39%"
30.08.2010,"4,5109","4,5169","4,5169","4,5019",,"-0,13%"
29.08.2010,"4,5169","4,5169","4,5169","4,4949",,"0,00%"
27.08.2010,"4,5169","4,514","4,5227","4,5063",,"-0,06%"
26.08.2010,"4,5196","4,555","4,555","4,5105",,"-0,80%"
25.08.2010,"4,5561","4,5322","4,5561","4,5304",,"0,51%"
24.08.2010,"4,5331","4,5141","4,553","4,5141",,"0,58%"
23.08.2010,"4,5069","4,5151","4,5151","4,4977",,"-0,18%"
22.08.2010,"4,5151","4,5151","4,5151","4,5044",,"0,00%"
20.08.2010,"4,5151","4,4829","4,5489","4,4829",,"0,72%"
19.08.2010,"4,4829","4,4837","4,4972","4,4724",,"0,09%"
18.08.2010,"4,4788","4,4779","4,4852","4,4697",,"0,00%"
17.08.2010,"4,4786","4,4808","4,4876","4,4666",,"-0,14%"
16.08.2010,"4,4849","4,4946","4,5023","4,4758",,"-0,22%"
15.08.2010,"4,4946","4,4946","4,496","4,4946",,"-0,08%"
13.08.2010,"4,4981","4,5074","4,5074","4,4766",,"-0,21%"
12.08.2010,"4,5074","4,4866","4,5177","4,4704",,"0,46%"
11.08.2010,"4,4866","4,435","4,4977","4,4304",,"1,16%"
10.08.2010,"4,435","4,4229","4,4491","4,4134",,"0,27%"
09.08.2010,"4,4229","4,3996","4,4267","4,3994",,"0,61%"
08.08.2010,"4,396","4,4007","4,4007","4,396",,"-0,11%"
06.08.2010,"4,4008","4,4077","4,4134","4,3919",,"-0,05%"
05.08.2010,"4,4028","4,4023","4,4153","4,391",,"-0,04%"
04.08.2010,"4,4045","4,3892","4,4143","4,3892",,"0,34%"
03.08.2010,"4,3894","4,425","4,4422","4,3806",,"-0,95%"
02.08.2010,"4,4315","4,4703","4,472","4,4222",,"-0,87%"
01.08.2010,"4,4703","4,458","4,4703","4,458",,"0,07%"
30.07.2010,"4,467","4,454","4,476","4,4506",,"0,13%"
27.07.2010,"4,4611","4,4585","4,4668","4,4518",,"0,07%"
26.07.2010,"4,4578","4,4775","4,4795","4,4563",,"-0,44%"
25.07.2010,"4,4775","4,4764","4,5005","4,4764",,"0,13%"
23.07.2010,"4,4716","4,4801","4,4929","4,4716",,"-0,26%"
22.07.2010,"4,4831","4,4997","4,509","4,474",,"-0,49%"
21.07.2010,"4,5051","4,5008","4,5051","4,4819",,"0,10%"
20.07.2010,"4,5008","4,5044","4,5194","4,4824",,"-0,08%"
19.07.2010,"4,5044","4,4868","4,5235","4,4816",,"0,39%"
18.07.2010,"4,4868","4,505","4,505","4,3917",,"-0,41%"
16.07.2010,"4,5051","4,4823","4,5051","4,4791",,"0,56%"
15.07.2010,"4,4799","4,5126","4,5147","4,4799",,"-0,66%"
14.07.2010,"4,5098","4,518","4,5213","4,3792",,"-0,27%"
13.07.2010,"4,5221","4,5442","4,5573","4,5121",,"-0,47%"
12.07.2010,"4,5435","4,561","4,5677","4,5435",,"-0,43%"
11.07.2010,"4,5632","4,558","4,5632","4,558",,"-0,05%"
09.07.2010,"4,5654","4,5509","4,5654","4,5387",,"0,36%"
08.07.2010,"4,5491","4,5742","4,5748","4,5491",,"-0,50%"
07.07.2010,"4,5721","4,58","4,5966","4,5721",,"-0,04%"
06.07.2010,"4,5741","4,5967","4,5997","4,5646",,"-0,49%"
05.07.2010,"4,5967","4,592","4,6019","4,5806",,"0,10%"
04.07.2010,"4,592","4,5937","4,5937","4,4551",,"-0,10%"
02.07.2010,"4,5968","4,5768","4,616","4,5768",,"0,47%"
01.07.2010,"4,5753","4,6067","4,6305","4,5753",,"-0,68%"
30.06.2010,"4,6067","4,6073","4,6162","4,5925",,"-0,09%"
29.06.2010,"4,6108","4,5729","4,6108","4,5723",,"0,97%"
28.06.2010,"4,5664","4,5804","4,5804","4,5567",,"-0,31%"
27.06.2010,"4,5804","4,5628","4,5804","4,5571",,"0,41%"
25.06.2010,"4,5619","4,5662","4,6016","4,4454",,"0,00%"
24.06.2010,"4,5618","4,5536","4,5851","4,5439",,"0,03%"
23.06.2010,"4,5603","4,5397","4,5876","4,5308",,"0,50%"
22.06.2010,"4,5376","4,5364","4,5567","4,5184",,"0,03%"
21.06.2010,"4,5364","4,5418","4,5421","4,5079",,"-0,12%"
20.06.2010,"4,5418","4,5381","4,5418","4,5381",,"0,06%"
18.06.2010,"4,539","4,53","4,5484","4,5097",,"0,14%"
17.06.2010,"4,5328","4,5685","4,5774","4,5236",,"-0,72%"
16.06.2010,"4,5657","4,5776","4,5902","4,5561",,"-0,17%"
15.06.2010,"4,5733","4,5995","4,6395","4,5733",,"-0,57%"
14.06.2010,"4,5995","4,6174","4,6342","4,5995",,"-0,20%"
